tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Mechanical Engineering,135,Brigham Young University,Steven,,Gorrell,1517014,4,poor,TEACHER,PROFESSOR,2.4
Law,135,Brigham Young University,Brook,,Gotberg,1908620,2,average,TEACHER,PROFESSOR,3.0
Humanities,135,Brigham Young University,James,,Gough,333694,29,good,TEACHER,PROFESSOR,3.5
Music,135,Brigham Young University,Evan,,Grady,1810123,2,average,TEACHER,PROFESSOR,3.0
Psychology,135,Brigham Young University,Tyler,,Graff,2398887,4,good,TEACHER,PROFESSOR,4.5
Philosophy,135,Brigham Young University,Daniel,,Graham,966448,38,good,TEACHER,PROFESSOR,3.7
Exercise Science,135,Brigham Young University,Daniel,,Graham,2360650,3,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,John,,Graham,2477975,1,good,TEACHER,PROFESSOR,5.0
Art,135,Brigham Young University,Mark,,Graham,2525619,2,good,TEACHER,PROFESSOR,4.0
Instructional Technology,135,Brigham Young University,Charles,,Graham,928143,6,good,TEACHER,PROFESSOR,3.8
Art,135,Brigham Young University,Robert,Machoian,Graham,2706884,3,good,TEACHER,PROFESSOR,5.0
Theater,135,Brigham Young University,Shelley,,Graham,766581,9,good,TEACHER,PROFESSOR,4.7
Philosophy,135,Brigham Young University,David,,Grandy,173161,23,good,TEACHER,PROFESSOR,4.5
Mathematics,135,Brigham Young University,Chris,,Grant,807414,25,good,TEACHER,PROFESSOR,4.4
Health amp Physical Education,135,Brigham Young University,magdalynn,,graul,2675947,1,good,TEACHER,PROFESSOR,5.0
Chemistry,135,Brigham Young University,Steven,,Graves,185920,42,average,TEACHER,PROFESSOR,3.3
English Language & Literature,135,Brigham Young University,Merry,,Gravett,1513784,2,good,TEACHER,PROFESSOR,4.5
Recreation,135,Brigham Young University,Howard,,Gray,296552,10,average,TEACHER,PROFESSOR,2.8
Art,135,Brigham Young University,Sharon,,Gray,1203059,3,average,TEACHER,PROFESSOR,3.3
Art,135,Brigham Young University,Elicia,,Gray,1699382,16,good,TEACHER,PROFESSOR,4.5
Communication,135,Brigham Young University,Paxton,,Gray,2502225,2,good,TEACHER,PROFESSOR,3.5
Student Services,135,Brigham Young University,Tamara,,Gray,1405443,9,good,TEACHER,PROFESSOR,4.1
Business,135,Brigham Young University,Simon,,Greathead,1428987,86,good,TEACHER,PROFESSOR,4.6
Psychology,135,Brigham Young University,Kat,,Green,2250485,9,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Deidre,Nicole,Green,2209529,13,average,TEACHER,PROFESSOR,2.5
Music,135,Brigham Young University,Lawrence,,Green,225638,58,good,TEACHER,PROFESSOR,4.7
Linguistics,135,Brigham Young University,Jeffrey,,Green,2777322,2,average,TEACHER,PROFESSOR,3.0
English,135,Brigham Young University,Megan,,Greene,2555751,2,good,TEACHER,PROFESSOR,4.5
Spanish,135,Brigham Young University,Matthew,Carey,Greenhalgh,2154955,1,good,TEACHER,PROFESSOR,5.0
History,135,Brigham Young University,Jana,,Greenhalgh,2712415,1,poor,TEACHER,PROFESSOR,2.0
Art,135,Brigham Young University,Jared,,Greenleaf,1863268,19,good,TEACHER,PROFESSOR,4.4
Business,135,Brigham Young University,Nick,,Greer,1862411,29,good,TEACHER,PROFESSOR,3.6
Psychology,135,Brigham Young University,Kaitlyn,McFarlane,Greer,2704580,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Matthew,,Grey,647811,123,good,TEACHER,PROFESSOR,4.5
Geography,135,Brigham Young University,Kelly,,Grieve,2023395,4,average,TEACHER,PROFESSOR,3.0
Biology,135,Brigham Young University,Blaine,D,Griffen,2348647,15,average,TEACHER,PROFESSOR,3.1
Mathematics,135,Brigham Young University,Michael,J,Griffin,2297640,18,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Tyler,,Griffin,1481569,493,good,TEACHER,PROFESSOR,4.5
History,135,Brigham Young University,Gary,,Griffith,2297379,1,good,TEACHER,PROFESSOR,5.0
Communication,135,Brigham Young University,Colton,,Griffiths,2194863,3,good,TEACHER,PROFESSOR,4.7
Political Science,135,Brigham Young University,Robert,,Griffiths,2219385,6,good,TEACHER,PROFESSOR,4.8
Religion,135,Brigham Young University,Casey Paul,,Griffiths,1661533,271,good,TEACHER,PROFESSOR,4.7
Microbiology,135,Brigham Young University,Joel,,Griffitts,942485,32,good,TEACHER,PROFESSOR,3.8
Religion,135,Brigham Young University,Wilfred,,Griggs,256416,58,good,TEACHER,PROFESSOR,3.8
Music,135,Brigham Young University,Jeremy,,Grimshaw,1072090,25,good,TEACHER,PROFESSOR,3.8
Statistics,135,Brigham Young University,Scott,,Grimshaw,833393,71,average,TEACHER,PROFESSOR,2.8
Computer Science,135,Brigham Young University,David,,Grimsman,2764485,1,good,TEACHER,PROFESSOR,4.0
Student Services,135,Brigham Young University,Derek,,Griner,1653569,22,good,TEACHER,PROFESSOR,4.8
Biology,135,Brigham Young University,Chad,,Groscost,1635063,1,good,TEACHER,PROFESSOR,5.0
Biology,135,Brigham Young University,Julianne,,Grose,1237561,30,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Carl,,Grossen,655198,13,good,TEACHER,PROFESSOR,4.8
English,135,Brigham Young University,Breanne,,Grover,770238,24,good,TEACHER,PROFESSOR,4.4
Writing,135,Brigham Young University,William,,Guajardo,2212595,6,good,TEACHER,PROFESSOR,3.5
Business,135,Brigham Young University,Timothy,,Gubler,2571296,13,good,TEACHER,PROFESSOR,3.7
Sign Language,135,Brigham Young University,Preston,,Gudmunson,2293046,10,good,TEACHER,PROFESSOR,4.8
German,135,Brigham Young University,Mallorie,,Guerra,1509925,2,good,TEACHER,PROFESSOR,5.0
History,135,Brigham Young University,Sarah,,Guerrero,2725455,1,good,TEACHER,PROFESSOR,5.0
French & Italian,135,Brigham Young University,Joyce,,Guidi,2518826,2,good,TEACHER,PROFESSOR,4.0
Italian,135,Brigham Young University,Troy,,Gulbrandsen,1231463,12,good,TEACHER,PROFESSOR,4.4
English,135,Brigham Young University,Nancy,,Gunn,445494,25,good,TEACHER,PROFESSOR,4.4
Student Services,135,Brigham Young University,Walter,,Hammock,1653570,4,good,TEACHER,PROFESSOR,4.5
Linguistics,135,Brigham Young University,Barrett,,Hamp,2579219,4,good,TEACHER,PROFESSOR,4.5
Humanities,135,Brigham Young University,Dasom,,Han,2604314,1,good,TEACHER,PROFESSOR,4.0
Chemistry,135,Brigham Young University,Jared,,Hancock,1855405,11,average,TEACHER,PROFESSOR,3.1
Nutrition  Food Science,135,Brigham Young University,Dean,April,Hancock,2272971,3,poor,TEACHER,PROFESSOR,2.3
Music,135,Brigham Young University,Robin,,Hancock,1006437,5,good,TEACHER,PROFESSOR,3.9
Nutrition & Food Science,135,Brigham Young University,Chad,,Hancock,1203733,74,average,TEACHER,PROFESSOR,3.3
Political Science,135,Brigham Young University,Ralph,,Hancock,425662,113,average,TEACHER,PROFESSOR,2.6
Humanities,135,Brigham Young University,George,,Handley,595321,17,good,TEACHER,PROFESSOR,4.3
Biology,135,Brigham Young University,Nikki,,Hanegan,845859,11,average,TEACHER,PROFESSOR,3.3
Comparative Literature,135,Brigham Young University,Christopher,,Haney,1131456,54,good,TEACHER,PROFESSOR,3.7
Health & Physical Education,135,Brigham Young University,Corinne,,Hannan,2685968,4,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Gary,,Hansen,385948,23,average,TEACHER,PROFESSOR,3.2
English,135,Brigham Young University,Kristine,,Hansen,510383,18,good,TEACHER,PROFESSOR,4.4
Mathematics,135,Brigham Young University,Brian,,Hansen,753220,20,average,TEACHER,PROFESSOR,3.3
Biology,135,Brigham Young University,Marc,,Hansen,837314,85,average,TEACHER,PROFESSOR,2.5
Religion,135,Brigham Young University,Russell,,Hansen,918868,7,good,TEACHER,PROFESSOR,4.2
Humanities,135,Brigham Young University,Jerry,,Hansen,940643,7,good,TEACHER,PROFESSOR,3.9
Linguistics,135,Brigham Young University,Rachel,,Hansen,978904,5,good,TEACHER,PROFESSOR,4.6
French & Italian,135,Brigham Young University,Amy,,Hansen,1271170,3,good,TEACHER,PROFESSOR,4.2
Psychology,135,Brigham Young University,Brian,,Hansen,1296583,6,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Kristen,,Hansen,1480659,9,poor,TEACHER,PROFESSOR,1.7
Information Systems,135,Brigham Young University,James,,Hansen,1498317,2,poor,TEACHER,PROFESSOR,2.2
Communication,135,Brigham Young University,Thayne,,Hansen,1515611,1,average,TEACHER,PROFESSOR,2.5
Information Technology,135,Brigham Young University,Derek,,Hansen,1672644,11,good,TEACHER,PROFESSOR,4.5
Economics,135,Brigham Young University,David,,Hansen,1721433,1,good,TEACHER,PROFESSOR,4.5
Biology,135,Brigham Young University,Nolan,,Hansen,1780342,3,good,TEACHER,PROFESSOR,4.8
Student Services,135,Brigham Young University,Kristina,,Hansen,2063117,2,good,TEACHER,PROFESSOR,3.8
Nutrition  Food Science,135,Brigham Young University,Erika,,Hansen,2182380,4,good,TEACHER,PROFESSOR,4.5
Nutrition amp Food Science,135,Brigham Young University,Erica,,Hansen,2334046,1,good,TEACHER,PROFESSOR,4.0
Life Sciences,135,Brigham Young University,Neil,C,Hansen,1864009,25,good,TEACHER,PROFESSOR,4.2
Foreign Languages,135,Brigham Young University,Victoria,,Hansen,2632626,1,good,TEACHER,PROFESSOR,5.0
Organizational Leadership,135,Brigham Young University,Mark,,Hansen,1001506,19,good,TEACHER,PROFESSOR,4.1
Writing,135,Brigham Young University,Dylan,,Hansen,2685890,1,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,Holly,,Hansen,936071,27,good,TEACHER,PROFESSOR,4.5
Nutrition  Food Science,135,Brigham Young University,Erica,,Hansen,2205296,38,good,TEACHER,PROFESSOR,4.1
Music,135,Brigham Young University,Eric,,Hansen,272874,16,good,TEACHER,PROFESSOR,4.2
Philosophy,135,Brigham Young University,Michael,,Hansen,2096197,14,good,TEACHER,PROFESSOR,3.8
Chemistry,135,Brigham Young University,Jaron,,Hansen,1048867,75,good,TEACHER,PROFESSOR,4.3
Chemistry,135,Brigham Young University,David,,Hansen,2647128,4,poor,TEACHER,PROFESSOR,1.2
Life Sciences,135,Brigham Young University,Melissa,E,Hansen,2032462,61,good,TEACHER,PROFESSOR,4.3
Physiology,135,Brigham Young University,Jason,Merrel,Hansen,1999415,67,good,TEACHER,PROFESSOR,3.9
Student Services,135,Brigham Young University,Kristy,,Hanson,2107725,72,good,TEACHER,PROFESSOR,4.8
Italian,135,Brigham Young University,Jennifer,,Haraguchi,2304244,2,good,TEACHER,PROFESSOR,5.0
Sociology,135,Brigham Young University,Andrea,,Hardeman,1662248,4,average,TEACHER,PROFESSOR,2.8
Geography,135,Brigham Young University,Perry,,Hardin,1272051,24,good,TEACHER,PROFESSOR,4.0
Family & Consumer Science,135,Brigham Young University,Ann,,Hardman,1121421,24,average,TEACHER,PROFESSOR,2.6
Communication,135,Brigham Young University,Marcus,,Hardy,2169230,7,good,TEACHER,PROFESSOR,4.8
Exercise Science,135,Brigham Young University,Aaron,Max,Hardy,2537277,2,good,TEACHER,PROFESSOR,5.0
Psychology,135,Brigham Young University,Sam,,Hardy,1039990,32,good,TEACHER,PROFESSOR,3.7
History,135,Brigham Young University,Jeff,,Hardy,1676579,27,average,TEACHER,PROFESSOR,3.3
Music,135,Brigham Young University,Brian,,Harker,394727,61,average,TEACHER,PROFESSOR,3.2
History,135,Brigham Young University,Craig,,Harline,472125,25,good,TEACHER,PROFESSOR,4.0
Information Technology,135,Brigham Young University,Trev,,Harmon,961323,2,good,TEACHER,PROFESSOR,3.8
French & Italian,135,Brigham Young University,Kyle,,Hamilton,1348390,1,good,TEACHER,PROFESSOR,3.5
Dance,135,Brigham Young University,Makenzie,,Hamilton,1613774,5,good,TEACHER,PROFESSOR,4.9
Religion,135,Brigham Young University,Charles,H,Hamilton,2132280,1,good,TEACHER,PROFESSOR,4.5
Student Services,135,Brigham Young University,Kerry,,Hammock,324723,63,good,TEACHER,PROFESSOR,4.2
Student Services,135,Brigham Young University,Walter,,Hammock,1653570,4,good,TEACHER,PROFESSOR,4.5
Linguistics,135,Brigham Young University,Barrett,,Hamp,2579219,4,good,TEACHER,PROFESSOR,4.5
Humanities,135,Brigham Young University,Dasom,,Han,2604314,1,good,TEACHER,PROFESSOR,4.0
Chemistry,135,Brigham Young University,Jared,,Hancock,1855405,11,average,TEACHER,PROFESSOR,3.1
Nutrition  Food Science,135,Brigham Young University,Dean,April,Hancock,2272971,3,poor,TEACHER,PROFESSOR,2.3
Music,135,Brigham Young University,Robin,,Hancock,1006437,5,good,TEACHER,PROFESSOR,3.9
Nutrition & Food Science,135,Brigham Young University,Chad,,Hancock,1203733,81,average,TEACHER,PROFESSOR,3.3
Political Science,135,Brigham Young University,Ralph,,Hancock,425662,113,average,TEACHER,PROFESSOR,2.6
Humanities,135,Brigham Young University,George,,Handley,595321,18,good,TEACHER,PROFESSOR,4.3
Biology,135,Brigham Young University,Nikki,,Hanegan,845859,11,average,TEACHER,PROFESSOR,3.3
Comparative Literature,135,Brigham Young University,Christopher,,Haney,1131456,54,good,TEACHER,PROFESSOR,3.7
Health & Physical Education,135,Brigham Young University,Corinne,,Hannan,2685968,4,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Gary,,Hansen,385948,23,average,TEACHER,PROFESSOR,3.2
English,135,Brigham Young University,Kristine,,Hansen,510383,18,good,TEACHER,PROFESSOR,4.4
Biology,135,Brigham Young University,Marc,,Hansen,837314,85,average,TEACHER,PROFESSOR,2.5
Religion,135,Brigham Young University,Russell,,Hansen,918868,7,good,TEACHER,PROFESSOR,4.2
Geology,135,Brigham Young University,Ron,,Harris,281324,43,average,TEACHER,PROFESSOR,3.1
English,135,Brigham Young University,Sharon,,Harris,2485318,5,good,TEACHER,PROFESSOR,4.2
Recreation,135,Brigham Young University,Brad,,Harris,504647,25,good,TEACHER,PROFESSOR,4.4
Spanish,135,Brigham Young University,Stephanie,,Harrison,2222038,3,good,TEACHER,PROFESSOR,5.0
Physical Education,135,Brigham Young University,Marcia,,Harrison,2557844,2,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,Debbie,,Harrison,106479,81,good,TEACHER,PROFESSOR,4.8
Chemistry,135,Brigham Young University,Roger,,Harrison,256641,51,average,TEACHER,PROFESSOR,3.1
Theater,135,Brigham Young University,Laurie,,Harrop-Purser,489738,9,good,TEACHER,PROFESSOR,5.0
Music,135,Brigham Young University,Seretta,,Hart,562682,6,good,TEACHER,PROFESSOR,4.2
Languages,135,Brigham Young University,David,,Hart,380869,9,good,TEACHER,PROFESSOR,4.5
Physics,135,Brigham Young University,Grant,,Hart,941950,43,average,TEACHER,PROFESSOR,3.2
Physical Sciences,135,Brigham Young University,Gus,,Hart,877799,48,good,TEACHER,PROFESSOR,4.3
Statistics,135,Brigham Young University,Brian,,Hartman,2089148,19,good,TEACHER,PROFESSOR,4.7
Psychology,135,Brigham Young University,Luke,,Hartvigsen,2633528,2,good,TEACHER,PROFESSOR,5.0
Humanities,135,Brigham Young University,Kenneth,John,Hartvigsen,2180202,14,good,TEACHER,PROFESSOR,4.0
Accounting,135,Brigham Young University,Daniel,,Harvath,745976,2,good,TEACHER,PROFESSOR,3.5
Linguistics,135,Brigham Young University,Brett,,Hashimoto,2645947,6,average,TEACHER,PROFESSOR,2.8
History,135,Brigham Young University,Gerald,,Haslam,881227,9,poor,TEACHER,PROFESSOR,2.4
Family Studies,135,Brigham Young University,Helen,,Hastings Russon,2249216,6,good,TEACHER,PROFESSOR,4.2
Economics,135,Brigham Young University,Nile,,Hatch,517229,17,good,TEACHER,PROFESSOR,3.7
English,135,Brigham Young University,Scott,,Hatch,727425,25,good,TEACHER,PROFESSOR,3.9
English,135,Brigham Young University,Gary,,Hatch,837045,15,good,TEACHER,PROFESSOR,4.0
Italian,135,Brigham Young University,Matthew,,Hatch,1728169,6,good,TEACHER,PROFESSOR,4.8
Communication,135,Brigham Young University,Dallin,,Hatch,2370531,1,good,TEACHER,PROFESSOR,4.0
Religion,135,Brigham Young University,Trevan,,Hatch,2426293,10,good,TEACHER,PROFESSOR,4.5
English,135,Brigham Young University,Warren,S,Hatch,2231153,2,good,TEACHER,PROFESSOR,3.5
Classical Studies,135,Brigham Young University,Laura,,Hatch,2628989,4,good,TEACHER,PROFESSOR,5.0
Anthropology,135,Brigham Young University,Jordan,,Haug,2416271,39,good,TEACHER,PROFESSOR,3.6
Religion,135,Brigham Young University,Brian,,Hauglid,264273,35,average,TEACHER,PROFESSOR,2.7
Family & Consumer Science,135,Brigham Young University,Julie,,Haupt,763514,66,good,TEACHER,PROFESSOR,4.0
Family Life,135,Brigham Young University,Julia,,Haupt,2327779,6,good,TEACHER,PROFESSOR,3.8
Information Technology,135,Brigham Young University,Russel,W,Havens,2007475,2,good,TEACHER,PROFESSOR,4.8
Psychology,135,Brigham Young University,Chris,,Hawk,2094314,20,good,TEACHER,PROFESSOR,4.5
Communication,135,Brigham Young University,Timothy,,Hawkes,1974913,1,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Autumn,,Hawkes,2479143,12,good,TEACHER,PROFESSOR,4.5
Engineering,135,Brigham Young University,Aaron,,Hawkins,197240,7,good,TEACHER,PROFESSOR,4.6
Anthropology,135,Brigham Young University,John,,Hawkins,595961,7,good,TEACHER,PROFESSOR,3.7
Health Science,135,Brigham Young University,Lorilla,,Hawkins,1173742,5,good,TEACHER,PROFESSOR,4.6
French amp Italian,135,Brigham Young University,Trevor,Bot,Hawkins,2313668,2,good,TEACHER,PROFESSOR,5.0
Visual Arts,135,Brigham Young University,Nicole,,Hawkins,2446313,1,average,TEACHER,PROFESSOR,3.0
Family & Consumer Science,135,Brigham Young University,Alan,,Hawkins,600818,22,good,TEACHER,PROFESSOR,4.0
Communication,135,Brigham Young University,Eliza,,Hawkins,2686320,2,poor,TEACHER,PROFESSOR,2.0
Political Science,135,Brigham Young University,Darren,,Hawkins,446187,44,good,TEACHER,PROFESSOR,3.9
Political Science,135,Brigham Young University,Kirk,,Hawkins,446184,51,good,TEACHER,PROFESSOR,3.5
Engineering,135,Brigham Young University,Val,,Hawks,257828,20,average,TEACHER,PROFESSOR,2.7
Accounting,135,Brigham Young University,Greg,,Haws,1627257,11,average,TEACHER,PROFESSOR,3.5
Student Life,135,Brigham Young University,Tyler,,Haws,2563959,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,John,,Haws,1670298,61,good,TEACHER,PROFESSOR,4.6
Early Childhood Education,135,Brigham Young University,Dorie,,Haws,1003953,8,good,TEACHER,PROFESSOR,4.6
English,135,Brigham Young University,Becca,,Hay,1671436,44,good,TEACHER,PROFESSOR,4.6
Writing,135,Brigham Young University,Rebecca,,Hay,1972270,4,good,TEACHER,PROFESSOR,4.5
Dance,135,Brigham Young University,Ashley,,Haycock Freeman,2681873,1,good,TEACHER,PROFESSOR,4.0
Writing,135,Brigham Young University,Steve,,Haynie,1603165,6,good,TEACHER,PROFESSOR,5.0
Chinese,135,Brigham Young University,Alan,M,Heath,1937627,7,good,TEACHER,PROFESSOR,3.8
Sociology,135,Brigham Young University,Tim,,Heaton,596160,10,average,TEACHER,PROFESSOR,2.7
Business,135,Brigham Young University,Hal,,Heaton,1931015,8,good,TEACHER,PROFESSOR,4.7
Statistics,135,Brigham Young University,Matthew,J,Heaton,1859003,60,good,TEACHER,PROFESSOR,4.7
Family & Consumer Science,135,Brigham Young University,Marlene,,Heaton,1012657,28,good,TEACHER,PROFESSOR,4.2
History,135,Brigham Young University,Jon,,Hebertson,587675,30,average,TEACHER,PROFESSOR,3.0
Aerospace Studies,135,Brigham Young University,Brent,,Heckel,1975226,1,good,TEACHER,PROFESSOR,4.5
Chemical Engineering,135,Brigham Young University,William,,Hecker,936209,5,average,TEACHER,PROFESSOR,2.5
Philosophy,135,Brigham Young University,Paul,,Hedengren,289989,13,average,TEACHER,PROFESSOR,2.6
Chemical Engineering,135,Brigham Young University,John,,Hedengren,1653001,27,good,TEACHER,PROFESSOR,4.0
Psychology,135,Brigham Young University,Dawson,,Hedges,183444,71,good,TEACHER,PROFESSOR,4.4
Religion,135,Brigham Young University,Andrew,,Hedges,136117,107,good,TEACHER,PROFESSOR,4.8
Writing,135,Brigham Young University,Jeremy,,Heftel,2228731,2,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Valerie,,Hegstrom,783620,28,good,TEACHER,PROFESSOR,3.5
Student Life,135,Brigham Young University,Anna,,Heier,2555063,8,good,TEACHER,PROFESSOR,4.6
History,135,Brigham Young University,Matt,,Heimburger,17978,34,good,TEACHER,PROFESSOR,4.1
History,135,Brigham Young University,Christian,K,Heimburger,1902348,4,good,TEACHER,PROFESSOR,4.6
Theatre & Media Arts,135,Brigham Young University,Barta,L,Heiner,1908019,2,good,TEACHER,PROFESSOR,4.3
Statistics,135,Brigham Young University,Matthew,Jose,Heiner,2531167,5,good,TEACHER,PROFESSOR,4.0
